project,id,family,category,pattern,flags,baseline,old_ms,new_ms,change_pct,saved_ms,ci_low_pct,ci_high_pct,median_faster,at_least_5pct_faster,interval_supports_gain,clear_gain,clear_regression,interval_inconclusive
vllm,icase_env,ignore_case,ignore case / character class,\b(VLLM|CUDA)_[A-Z0-9_]+\b,-i,hash,37.354542,37.601084,0.6600054151379986,-0.24654199999999804,-2.206644527350976,4.101767797097033,False,False,False,False,False,True
vllm,icase_env,ignore_case,ignore case / character class,\b(VLLM|CUDA)_[A-Z0-9_]+\b,-i,english,38.462667,37.601084,-2.2400500724507832,0.8615830000000031,-4.727909307157652,4.787643720837065,True,False,False,False,False,True
vllm,icase_env,ignore_case,ignore case / character class,\b(VLLM|CUDA)_[A-Z0-9_]+\b,-i,chromium_all,38.017958,37.601084,-1.096518650475653,0.41687399999999997,-4.789889716967477,3.6865707444936335,True,False,False,False,False,True
vllm,icase_logger,ignore_case,ignore case / escaped punctuation,logger\.(warning|error)\(,-i,hash,11.577292,11.272667,-2.63122844271354,0.3046249999999997,-9.169068673901936,-0.1288915267698365,True,False,True,False,False,False
vllm,icase_logger,ignore_case,ignore case / escaped punctuation,logger\.(warning|error)\(,-i,english,11.137375,11.272667,1.2147566190417347,-0.13529199999999975,-2.407057758344644,3.5267919283788585,False,False,False,False,False,True
vllm,icase_logger,ignore_case,ignore case / escaped punctuation,logger\.(warning|error)\(,-i,chromium_all,11.198416,11.272667,0.6630491312342723,-0.07425100000000029,-3.6392665424591963,3.7698735638811653,False,False,False,False,False,True
vllm,icase_literal,ignore_case,ignore case / fixed string,get_tensor_model_parallel_world_size,-i -F,hash,14.293625,11.326417,-20.758960725498266,2.967208000000001,-22.075989555842625,-16.623086560984913,True,True,True,True,False,False
vllm,icase_literal,ignore_case,ignore case / fixed string,get_tensor_model_parallel_world_size,-i -F,english,9.235125,11.326417,22.644977734464877,-2.0912919999999993,19.917060596541592,27.17011415686601,False,False,False,False,True,False
vllm,icase_literal,ignore_case,ignore case / fixed string,get_tensor_model_parallel_world_size,-i -F,chromium_all,9.226833,11.326417,22.75519671809385,-2.099584,18.92458680656084,26.947580645161274,False,False,False,False,True,False
vllm,digits,scan_fallback,scan fallback / bounded repetition,"\b[0-9]{2,4}\b",,hash,104.36225,104.241541,-0.11566347026823465,0.12070900000000506,-2.383339615236413,3.91923357158237,True,False,False,False,False,True
vllm,digits,scan_fallback,scan fallback / bounded repetition,"\b[0-9]{2,4}\b",,english,103.889666,104.241541,0.33870067500263445,-0.3518749999999926,-1.4374382767389005,4.0705654075320785,False,False,False,False,False,True
vllm,digits,scan_fallback,scan fallback / bounded repetition,"\b[0-9]{2,4}\b",,chromium_all,105.150208,104.241541,-0.8641609154021013,0.9086670000000083,-2.772468913634163,4.070356252311691,True,False,False,False,False,True
vllm,hex_number,scan_fallback,hexadecimal / short prefix,\b0x[0-9A-Fa-f]+\b,,hash,9.475292,9.247625,-2.40274389433065,0.22766700000000029,-4.98022058630897,4.380171861567828,True,False,False,False,False,True
vllm,hex_number,scan_fallback,hexadecimal / short prefix,\b0x[0-9A-Fa-f]+\b,,english,9.367417,9.247625,-1.2788157076812134,0.11979200000000034,-3.6488236140355346,4.549079654645438,True,False,False,False,False,True
vllm,hex_number,scan_fallback,hexadecimal / short prefix,\b0x[0-9A-Fa-f]+\b,,chromium_all,9.263708,9.247625,-0.17361298521066937,0.01608300000000007,-3.0840483306187494,5.606856217999723,True,False,False,False,False,True
vllm,short_word,scan_fallback,scan fallback / short literal,\bif\b,,hash,86.250708,85.734708,-0.59825595866414,0.5160000000000053,-3.790261470864986,2.7104927408252433,True,False,False,False,False,True
vllm,short_word,scan_fallback,scan fallback / short literal,\bif\b,,english,86.335458,85.734708,-0.6958322963897423,0.600750000000005,-4.049922168112374,1.293827375319001,True,False,False,False,False,True
vllm,short_word,scan_fallback,scan fallback / short literal,\bif\b,,chromium_all,86.328583,85.734708,-0.6879239521399239,0.593874999999997,-4.682391864171187,1.1352247012328176,True,False,False,False,False,True
vllm,blank_lines,scan_fallback,scan fallback / empty match,^[ \t]*$,,hash,167.769917,166.8375,-0.5557712709603257,0.9324169999999867,-3.6175683217829158,3.288938086923543,True,False,False,False,False,True
vllm,blank_lines,scan_fallback,scan fallback / empty match,^[ \t]*$,,english,166.672,166.8375,0.09929682250169325,-0.16550000000000864,-3.7705252953898816,3.558521856976249,False,False,False,False,False,True
vllm,blank_lines,scan_fallback,scan fallback / empty match,^[ \t]*$,,chromium_all,166.248208,166.8375,0.3544651741449245,-0.5892920000000004,-3.7879009572244993,2.5393093032698433,False,False,False,False,False,True
vllm,absent_regex,no_matches,no matches,\bCODERG_BENCH_ABSENT_[0-9]{8}\b,,hash,5.7245,5.745833,0.37266136780504944,-0.02133300000000027,-2.099255404528877,2.245487668774171,False,False,False,False,False,True
vllm,absent_regex,no_matches,no matches,\bCODERG_BENCH_ABSENT_[0-9]{8}\b,,english,5.838833,5.745833,-1.5927840374951652,0.09299999999999997,-5.671680031435578,2.8273129664279972,True,False,False,False,False,True
vllm,absent_regex,no_matches,no matches,\bCODERG_BENCH_ABSENT_[0-9]{8}\b,,chromium_all,5.847209,5.745833,-1.7337502387891446,0.10137600000000013,-3.6341183674873823,0.22212090004525287,True,False,False,False,False,True
vllm,wide_icase_asyncmock,ignore_case,ignore case,\basyncmock\b,-i,hash,6.794,6.56675,-3.344863114512797,0.22724999999999973,-10.31712728363564,1.046983281315228,True,False,False,False,False,True
vllm,wide_icase_asyncmock,ignore_case,ignore case,\basyncmock\b,-i,english,6.584917,6.56675,-0.2758880635853167,0.018167000000000044,-6.712612266866225,2.910700686078327,True,False,False,False,False,True
vllm,wide_icase_asyncmock,ignore_case,ignore case,\basyncmock\b,-i,chromium_all,6.525209,6.56675,0.6366232867023758,-0.041540999999999606,-6.371116238604991,5.264349347756925,False,False,False,False,False,True
vllm,wide_icase_cache,ignore_case,ignore case,\b(kv_cache|block_size)\b,-i,hash,33.378375,32.49525,-2.6457998629352053,0.8831249999999997,-6.132030518993014,1.3716547563663362,True,False,False,False,False,True
vllm,wide_icase_cache,ignore_case,ignore case,\b(kv_cache|block_size)\b,-i,english,32.310625,32.49525,0.5714064645917505,-0.18462499999999693,-2.0090456334102225,4.520401529329621,False,False,False,False,False,True
vllm,wide_icase_cache,ignore_case,ignore case,\b(kv_cache|block_size)\b,-i,chromium_all,32.281667,32.49525,0.6616232055178584,-0.21358299999999986,-1.895539214887454,4.8446370069582745,False,False,False,False,False,True
