experiment,step,commit,changed_files,target_source_bytes,variant,wall_ms,base_mib,middle_mib,segments,base_merged
baseline-100.json,61,5690b02c03832a4ac3af231d3ecebe649c188095,25,658124,manual,86.762459,60.44817352294922,11.572559356689453,8,False
baseline-100.json,61,5690b02c03832a4ac3af231d3ecebe649c188095,25,658124,main,82.797541,61.22192192077637,1.1019468307495117,6,False
baseline-100.json,62,25240513856e9aca9b07e9381f2a4513b6954bd8,2,7851,main,71.857375,61.22192192077637,1.1286697387695312,7,False
baseline-100.json,62,25240513856e9aca9b07e9381f2a4513b6954bd8,2,7851,manual,62.656959,60.44817352294922,11.599282264709473,9,False
baseline-100.json,63,3284af6bf1be8429c332bd5fafba579c2d7557da,1,92189,manual,64.909666,60.44817352294922,11.736763954162598,9,False
baseline-100.json,63,3284af6bf1be8429c332bd5fafba579c2d7557da,1,92189,main,80.048958,61.22192192077637,1.270700454711914,8,False
baseline-100.json,64,c81ace18596f75660bbc04efc2075a5f17a76791,2,10525,main,854.381417,61.239784240722656,0.0,1,False
baseline-100.json,64,c81ace18596f75660bbc04efc2075a5f17a76791,2,10525,manual,75.618917,60.44817352294922,11.753966331481934,8,False
baseline-100.json,65,5093e4844a75f279d1921d7e34ccd23d68529f27,1,32018,manual,58.924292,60.44817352294922,11.818741798400879,9,False
baseline-100.json,65,5093e4844a75f279d1921d7e34ccd23d68529f27,1,32018,main,78.453333,61.239784240722656,0.06477546691894531,2,False
baseline-100.json,66,784cac7c424db2f2fdc879b672abad7e231f5698,9,296546,main,74.865708,61.239784240722656,0.4327583312988281,3,False
baseline-100.json,66,784cac7c424db2f2fdc879b672abad7e231f5698,9,296546,manual,71.322625,60.44817352294922,12.16917896270752,9,False
baseline-100.json,67,3f41d102c5b8636f7206a5fd5949dd8ae0b30a0d,17,555415,manual,82.625084,60.44817352294922,12.682473182678223,8,False
